,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1
15,keil_1992,1,16,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
16,keil_1992,1,17,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
17,keil_1992,1,18,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the doctors had sewing needles."
18,keil_1992,1,19,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors would have sewing needles after the operation.
19,keil_1992,1,20,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",they had sewing needles
20,keil_1992,1,21,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
21,keil_1992,1,22,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors would have sewing needles after the operation.
22,keil_1992,1,23,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
23,keil_1992,1,24,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the doctors had sewing needles."
24,keil_1992,1,25,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
25,keil_1992,1,26,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",After the operation the doctors had sewing needles.
26,keil_1992,1,27,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had needles.
27,keil_1992,1,28,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors would have sewing needles after the operation.
28,keil_1992,1,29,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
29,keil_1992,1,30,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
30,keil_1992,1,31,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
31,keil_1992,1,32,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors would have sewing needles.
32,keil_1992,1,33,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewage needles after the operation.
33,keil_1992,1,34,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
34,keil_1992,1,35,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
35,keil_1992,1,36,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles after the operation.
36,keil_1992,1,37,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
37,keil_1992,1,38,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
38,keil_1992,1,39,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
39,keil_1992,1,40,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
40,keil_1992,1,41,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
41,keil_1992,1,42,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles after the operation.
42,keil_1992,1,43,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the doctors had needles."
43,keil_1992,1,44,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They would have sewing needles.
44,keil_1992,1,45,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
45,keil_1992,1,46,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",After the operation the doctors had needles.
46,keil_1992,1,47,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors would have sewing needles after the operation.
47,keil_1992,1,48,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","Poking a hole into the end of a bobby pin does not necessarily turn it into a sewing needle - so the doctors could still have a bobby pin, albeit a damaged one."
48,keil_1992,1,49,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","The doctors in this scenario would have sewing needles, as they would have sharpened and modified the bobby pins to create them."
49,keil_1992,1,50,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,bobbypin_transformed_to_needle,"A group of very good doctors are going to perform special operations. The doctors took a bobby pin and shaved off thin slivers. They sharpened the end of each piece into a sharp point, and they poked a hole into the other end. When they were done, they all looked like needles.",categorization,After the operation did the doctors have a bobby pin or did they have sewing needles? ,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had sewing needles.
