,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1
10,gelman_wellman_1991,5,11,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,It was a flower.
11,gelman_wellman_1991,5,12,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower popped up out of the ground.
12,gelman_wellman_1991,5,13,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,The seed that Jennifer planted grew into a flower.
13,gelman_wellman_1991,5,14,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,The seed grew into a flower.
14,gelman_wellman_1991,5,15,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,"The seed grew into a flower, not an apple tree."
15,gelman_wellman_1991,5,16,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower tree did not pop up out of the ground. A flower grew from the seed that Jennifer planted.
16,gelman_wellman_1991,5,17,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
17,gelman_wellman_1991,5,18,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,It would be a flower.
18,gelman_wellman_1991,5,19,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
19,gelman_wellman_1991,5,20,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
20,gelman_wellman_1991,5,21,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
21,gelman_wellman_1991,5,22,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
22,gelman_wellman_1991,5,23,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,It was a flower.
23,gelman_wellman_1991,5,24,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,It was a flower.
24,gelman_wellman_1991,5,25,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,The seed grew into a flower.
25,gelman_wellman_1991,5,26,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower would pop up out of the ground.
26,gelman_wellman_1991,5,27,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,"The seed that Jennifer planted in the flower pot grew into a flower, not an apple tree."
27,gelman_wellman_1991,5,28,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
28,gelman_wellman_1991,5,29,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
29,gelman_wellman_1991,5,30,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,"From the scenario, it is clear that a flower grew from the seed that Jennifer planted."
30,gelman_wellman_1991,5,31,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,There would be a small apple tree that sprouted from the ground.
31,gelman_wellman_1991,5,32,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,It was a flower that popped up out of the ground.
32,gelman_wellman_1991,5,33,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
33,gelman_wellman_1991,5,34,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower popped out of the ground.
34,gelman_wellman_1991,5,35,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
35,gelman_wellman_1991,5,36,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
36,gelman_wellman_1991,5,37,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,"It would be a flower, because that is what Jennifer planted the seed with."
37,gelman_wellman_1991,5,38,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower.
38,gelman_wellman_1991,5,39,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,It was a flower.
39,gelman_wellman_1991,5,40,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,"When that seed grew, a flower popped out of the ground."
40,gelman_wellman_1991,5,41,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,A flower
41,gelman_wellman_1991,5,42,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,appleseed_planted_in_flowerpot,"This seed came from an apple. A girl named Jennifer took this seed out of the apple. Then she planted the seed with flowers in a flower pot. Jennifer watered the flower pot and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it an apple tree or flower?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher apple tree ratings.,"When the seed grew, a flower popped up out of the ground."
