,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1
10,waxman_2007,3,11,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby was a sheep.
11,waxman_2007,3,12,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a sheep.
12,waxman_2007,3,13,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a sheep.
13,waxman_2007,3,14,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a sheep.
14,waxman_2007,3,15,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a sheep.
15,waxman_2007,3,16,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a sheep.
16,waxman_2007,3,17,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby grew up to be a sheep.
17,waxman_2007,3,18,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","The baby would likely be a sheep, since it grew up with them and was cared for by them."
18,waxman_2007,3,19,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","TheTechnical Answer

A deer cannot give birth to a sheep, so the baby would have to be a deer. However, if the scenario were different and a sheep gave birth to the baby, then the baby would have to be a sheep."
19,waxman_2007,3,20,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby grew up to be a sheep.
20,waxman_2007,3,21,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a sheep.
21,waxman_2007,3,22,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a sheep.
22,waxman_2007,3,23,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby grew up to be a sheep.
23,waxman_2007,3,24,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a sheep.
24,waxman_2007,3,25,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,deer_raised_by_sheep,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up.The sheep snuggled with the baby every night, and the baby slept right next to her and cuddled up to her. Whenever the baby was hungry, she gave the baby milk from her own body(nursing), and whenever the baby was scared, she ran over to cuddle with her, and she would take care of the baby until the baby felt all better. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_after_nurture,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a Sheep.
