Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_4,bloom_response_question_1_4
91,hampton_2007,3,24,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,25,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,26,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a","snake,"
91,hampton_2007,3,27,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a","snake,"
91,hampton_2007,3,28,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",snake.
91,hampton_2007,3,29,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",snake.
91,hampton_2007,3,30,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,31,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,32,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,33,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",snake.
91,hampton_2007,3,34,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,35,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,36,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",snake.
91,hampton_2007,3,37,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,38,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",snake.
91,hampton_2007,3,39,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",snake.
91,hampton_2007,3,40,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,41,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
91,hampton_2007,3,42,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",snake.
91,hampton_2007,3,43,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_mutated_to_lizard_offspring,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of toxic contamination of its environment, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard. After a while it mated, and the offspring looked and acted just like snakes. After it changed, was the animal more likely to be a snake or a lizard? I think it was a",lizard
