,Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_1,bloom_response_question_1_1
11,64,keil_1992,1,12,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep before
12,64,keil_1992,1,13,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",goat.
13,64,keil_1992,1,14,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep.
14,64,keil_1992,1,15,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a","goat,"
15,64,keil_1992,1,16,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep all
16,64,keil_1992,1,17,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep.
17,64,keil_1992,1,18,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep all
18,64,keil_1992,1,19,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep before
19,64,keil_1992,1,20,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",goat because
20,64,keil_1992,1,21,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",goat.
21,64,keil_1992,1,22,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",goat.
22,64,keil_1992,1,23,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",goat all
23,64,keil_1992,1,24,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep because
24,64,keil_1992,1,25,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep.
25,64,keil_1992,1,26,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a","sheep,"
26,64,keil_1992,1,27,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep.
27,64,keil_1992,1,28,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a","sheep,"
28,64,keil_1992,1,29,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep.
29,64,keil_1992,1,30,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep.
30,64,keil_1992,1,31,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",goat.
31,64,keil_1992,1,32,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep.
32,64,keil_1992,1,33,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",goat.
33,64,keil_1992,1,34,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep before
34,64,keil_1992,1,35,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,sheep_transformed_to_goat,"A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat.",categorization,Is this animal now a sheep or a goat?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a sheep and shaved off all its curls. They put antler horns on its head and put some long hairs under its chin. They tied a bell around its neck and taught it how to climb mountains and how to buck. When they were done, it looked just like a goat. Is this animal now a sheep or a goat? I think it was a",sheep.
