Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,gpt3_response_question_1_3,gpt3_response_question_1_4,gpt3_response_question_1_5,gpt3_response_question_1_6,gpt3_response_question_2_1,categorization_rating
16,waxman_2007,1,17,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult pig.,The baby will oink like a pig.,The baby will run after ducks like a pig.,The baby will have a curly tail like a pig.,"When the baby is all grown up, when it sleeps its heart gets rounder like the one of the pig.",The baby ate with animals that looked like pigs.,The baby is now an adult pig.,pig
17,waxman_2007,1,18,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a pig.,The baby will oink like a pig.,The baby will run after ducks like a pig.,The baby will have a curly tail like a pig.,When the baby sleeps its heart gets rounder like the pig's.,The baby ate with animals that looked like a pig.,The baby is now a pig.,pig
18,waxman_2007,1,19,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is an adult cow.,The baby will moo like a cow.,The baby will run after chickens like a cow.,The baby will have a straight tail like a cow.,"The baby's heart will get flatter when it sleeps, like the one of the cow.","When the baby was growing up, it probably ate with animals that looked like both cows and pigs.","The behavior of the animal would likely be more like that of a pig since it received blood from a pig during its development, but it would still technically be a cow.",cow
19,waxman_2007,1,20,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is a pig.,The baby will oink like a pig.,The baby will run after ducks like a pig.,The baby will have a curly tail like a pig.,"The baby's heart will get rounder when it sleeps, like the pig's.","The baby grew up eating with pigs, so it would have eaten with animals that looked like pigs.",The baby is a pig.,pig
20,waxman_2007,1,21,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The adult is a pig.,The adult will oink like a pig.,The adult will run after ducks like a pig.,The adult will have a curly tail like a pig.,when it sleeps its heart gets rounder like the one of the pig,The baby ate with animals that looked like a pig.,"Now that the baby is all grown up, it is a pig.",pig
21,waxman_2007,1,22,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The adult is a pig.,The adult will oink like a pig.,The adult will run after ducks like a pig.,The adult will have a curly tail like a pig.,"When the baby is all grown up, when it sleeps its heart gets rounder like the one of the pig.",The baby ate with animals that looked like a pig.,"Now that the baby is all grown up, it is a pig.",pig
22,waxman_2007,1,23,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","Since the baby was raised by pigs, it is most likely a pig.","Since the baby was raised by pigs and never heard a cow moo, it will probably oink like a pig.","Since the baby was raised by pigs and never saw a cow run after chickens, it will probably run after ducks like a pig.","Since the baby was raised by pigs and never saw a cow with a straight tail, it will probably have a curly tail like a pig.","Since the baby was raised by pigs and never saw a cow's heart, it is likely that the baby's heart will get rounder when it sleeps like the pig.","The baby grew up with pigs, so it probably ate with animals that looked like pigs.","Since the baby got all new blood from the pig when it was growing up, it is most likely a pig.",pig
23,waxman_2007,1,24,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The animal is a pig.,The animal will oink like a pig.,The animal will run after ducks like a pig.,The animal will have a curly tail like a pig.,"When the animal sleeps, its heart gets rounder like the one of the pig.",The animal ate with animals that looked like a pig.,The animal is a pig.,pig
24,waxman_2007,1,25,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The animal is a pig.,The animal will oink like a pig.,The animal will run after ducks like a pig.,The animal will have a curly tail like a pig.,The animal's heart will get rounder like the one of the pig.,"The baby grew up with pigs and never saw another cow again, so it probably ate with animals that looked like pigs.",The baby is a pig.,pig
25,waxman_2007,1,26,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult pig.,The adult pig will oink like a pig.,The adult pig will run after ducks like a pig.,The adult pig will have a curly tail like a pig.,When the adult pig sleeps its heart gets rounder like the one of the pig.,When the baby was growing up it ate with animals that looked like a pig.,The baby is now an adult pig.,pig
26,waxman_2007,1,27,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, will it run after chickens like a cow or after ducks like a pig?","The cow ran after chickens, and the pig ran after ducks. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or a curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow's heart got flatter when it sleeps, and the pig's heart got rounder when it sleeps. When the baby is all grown up, when it sleeps does its heart get flatter like the one of the cow or get rounder like the one of the pig?","The cow’s heart got flatter when it sleeps, and the pig’s heart got rounder when it sleeps. When the baby is all grown up, when it sleeps, its heart gets",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother cow when it was born. The doctor then went to the animal that was taking care of the baby, which was the pig, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the pig.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is an adult cow.,The adult cow will moo like a cow.,The adult cow will run after chickens like a cow.,The adult cow will have a straight tail like a cow.,"The adult cow's heart will get flatter when it sleeps, like the cow's.","The baby grew up with pigs and never saw another cow again, so it probably ate with pigs that looked like pigs.",The baby is an adult pig.,cow
