Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,gpt3_response_question_1_3,gpt3_response_question_1_4,gpt3_response_question_1_5,gpt3_response_question_1_6,categorization_rating
25,waxman_2007,2,26,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult seagull.,"The baby turned into an adult seagull, so it will eat little fish.","The baby turned into an adult seagull, so it will sit on the eggs and turn them over every hour.","The baby turned into an adult seagull, so it will be white and gray.","The baby turned into an adult seagull, so it will have a yellow omentum inside it like a seagull.","The baby grew up with seagulls and never saw another cardinal again, so it ate with animals that looked like a seagull.",seagull
26,waxman_2007,2,27,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",It's a seagull.,It will eat little fish like a seagull.,It will sit on the eggs and turn them over every hour like a seagull.,It will be white and gray like a seagull.,It will have a yellow omentum inside it like a seagull.,It ate with animals that looked like a seagull.,seagull
27,waxman_2007,2,28,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","The adult is a seagull, since it was raised by seagulls and never saw another cardinal.","The adult will eat little fish like a seagull, since that is what it was raised on and is familiar with.","The adult will sit on the eggs but turn them over every hour like a seagull, since that is what it was raised on and is familiar with.","The adult will be white and gray like a seagull, since that is what it was raised on and is familiar with.","The adult will have a yellow omentum inside it like a seagull, since that is what it was raised on and is familiar with.","The baby grew up eating with animals that looked like a seagull, since that is what it was raised on and is familiar with.",seagull
28,waxman_2007,2,29,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The adult animal is a seagull.,The adult animal will eat little fish like a seagull.,The adult animal will sit on the eggs but turn them over every hour like a seagull.,The adult animal will be white and gray like a seagull.,The adult animal will have a yellow omentum inside it like a seagull.,"When the baby was growing up, it ate with animals that looked like seagulls.",seagull
29,waxman_2007,2,30,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult seagull.,The baby will eat little fish like a seagull.,The baby will sit on the eggs but turn them over every hour like a seagull.,The baby will be white and gray like a seagull.,The baby will have a yellow omentum inside it like a seagull.,The baby ate with animals that looked like seagulls.,seagull
30,waxman_2007,2,31,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult seagull.,"The baby, now an adult, will eat little fish like a seagull.","The baby, now an adult, will sit on the eggs but turn them over every hour like a seagull.","The baby, now an adult, will be white and gray like a seagull.","The baby, now an adult, will have a yellow omentum inside it like a seagull.",The baby ate with animals that looked like a seagull.,seagull
31,waxman_2007,2,32,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","The baby is now an adult seagull. It never saw another cardinal again after being born, and only grew up around seagulls. Therefore, it would identify more as a seagull than a cardinal.",The adult seagull will eat little fish like a seagull. It was raised by seagulls and never learned how to eat seeds like a cardinal.,The adult seagull will sit on the eggs and turn them over every hour like a seagull. It was raised by seagulls and never learned how to sit on the eggs and keep very very still like a cardinal.,"The adult seagull will be white and gray like a seagull. It was raised by seagulls and never saw another cardinal again after it was born, so it never learned that cardinals are supposed to be bright red.","The adult seagull will have a yellow omentum inside it like a seagull. It was raised by seagulls and never saw another cardinal again after it was born, so it never learned that cardinals are supposed to have a brown omentum inside them.","The baby ate with animals that looked like seagulls. It never saw another cardinal again after it was born, so it never learned that cardinals are supposed to look like cardinals.",seagull
32,waxman_2007,2,33,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","The baby is an adult seagull. It never saw another cardinal again after it was born, so it grew up as a seagull.","The baby will eat little fish like a seagull. It never saw another cardinal again after it was born, so it grew up eating what the seagulls ate.","The baby will sit on the eggs but turn them over every hour like a seagull. It never saw another cardinal again after it was born, so it grew up doing what the seagulls did.","The baby will be white and gray like a seagull. It never saw another cardinal again after it was born, so it grew up looking like the seagulls.","The baby will have a yellow omentum inside it like a seagull. It never saw another cardinal again after it was born, so it grew up with the same type of omentum as the seagulls.","The baby grew up eating with animals that looked like seagulls. It never saw another cardinal again after it was born, so it only ever saw seagulls.",seagull
33,waxman_2007,2,34,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult seagull.,The baby will eat little fish like a seagull.,The baby will sit on the eggs but turn them over every hour like a seagull.,The baby will be white and gray like a seagull.,The baby will have a yellow omentum inside it like a seagull.,The baby ate with animals that looked like seagulls.,seagull
34,waxman_2007,2,35,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","The adult is a seagull, since it was raised by seagulls and never saw another cardinal.","The adult will eat little fish like a seagull, since that is what it was raised on.","The adult will sit on the eggs and turn them over every hour like a seagull, since that is what it was raised to do.","The adult will be white and gray like a seagull, since that is the color of the seagulls it was raised around.","The adult will have a yellow omentum inside it like a seagull, since that is what it was raised around.","The baby probably ate with animals that looked like a seagull, since that is the species it was raised around.",seagull
35,waxman_2007,2,36,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cardinal_raised_by_seagull,"One day a cardinal gave birth to a little baby. Right after the baby was born, the cardinal died without ever seeing the baby. The baby was found and taken right away to live with seagulls in a place where there are lots of seagulls. The seagulls took care of the baby the whole time that the baby was growing up. The baby grew up with seagulls and never saw another cardinal again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cardinal or seagull?","Now that the baby is all grown up, it is a",familiar_behavior,"The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, will it eat seeds like a cardinal or eat little fish like a seagull?","The cardinal ate seeds, and the seagull ate little fish. When the baby is all grown up, it will",novel_behavior,"The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, will it sit on the eggs and keep very very still like a cardinal or sit on the eggs but turn them over every hour like a seagull?","The cardinal sat on the eggs but kept very very still after it laid its eggs, and the seagull sat on the eggs but turned them over every hour after it laid its eggs. When the baby is all grown up, after it lays its eggs, it will",familiar_physical_property,"The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, will it be bright red like a cardinal or white and gray like a seagull?","The cardinal was bright red, and the seagull was white and gray. When the baby is all grown up, it will be",novel_physical_property,"The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, will it have a brown omentum inside it like a cardinal or a yellow omentum inside it like a seagull?","The cardinal had a brown omentum inside it, and the seagull had a yellow omentum inside it. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cardinal or animals that looked like a seagull?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult seagull.,The adult seagull will eat little fish like a seagull.,The adult seagull will sit on the eggs but turn them over every hour like a seagull.,The adult seagull will be white and gray like a seagull.,The adult seagull will have a yellow omentum inside it like a seagull.,The baby seagull ate with animals that looked like a seagull.,seagull
